0,-0.1,0.2,2.109
0.8,-2.1,0.1,1.654
0,-2.9,0.1,1.508
4.3,3.2,0.3,1.492
3.3,5.5,0.4,2.252
2,3.2,0.3,2.075
8,4.5,0.4,2.202
18.1,7.5,0.5,2.777
0.5,5,0.4,4.435
0.1,2.5,0.3,3.606
1.1,1.3,0.2,3.043
2,0.3,0.2,2.68
4.6,3.6,0.3,2.642
0.4,5,0.4,2.464
0,0.3,0.2,2.125
0,-3.7,0,1.909
0,-4.4,0,1.732
0,-6.8,0,1.558
0,-4.7,0,1.465
0.1,-0.9,0.2,1.481
0.6,-1.5,0.1,1.438
0.5,-1,0.2,1.404
1,-0.3,0.2,1.373
3.7,-1,0.2,1.361
8.8,6.4,0.5,1.477
3.4,6.2,0.5,2.144
7,7.3,0.6,2.487
5.9,3.9,0.4,2.534
6.4,2.6,0.4,2.383
4.8,1.4,0.3,2.476
0,0.3,0.3,2.31
0,0.5,0.3,2.079
0,-1,0.2,1.94
0,-2.3,0.1,1.805
0,-2.4,0.1,1.739
6,-2.3,0.2,1.751
24.6,2.8,0.4,2.406
10.8,7,0.7,7.559
7.8,6.2,0.6,7.443
0.2,11.4,0.9,6.209
0,10.5,0.9,4.975
4,8.6,0.8,4.319
2.4,2.6,0.4,4.049
0,0.1,0.3,3.351
0,4,0.5,2.9
4.1,8,0.8,2.773
1.1,4.3,0.6,2.8
0,1.6,0.4,2.457
0,1.8,0.4,2.221
1.7,2.6,0.5,2.094
5.9,0.3,0.4,2.04
0,0.1,0.3,1.978
0,1.3,0.4,1.843
0.2,1,0.4,1.72
5.7,1.7,0.5,1.82
17.5,3.3,0.6,2.322
9.3,1.5,0.5,4.165
1.1,-2.8,0.2,3.448
0.3,-5.1,0,2.904
0.1,-4.9,0,2.607
0,-4,0.1,2.43
0.8,-0.5,0.4,2.283
3.5,-0.5,0.4,2.19
14.9,0.1,0.4,2.067
20.3,-0.5,0.4,2.133
3.4,4.4,0.8,4.396
0.2,1.4,0.5,4.628
2.1,2.4,0.6,3.934
4.4,6.9,1,4.011
1,7.2,1.1,4.088
0.8,7,1.1,3.783
6.3,8.1,1.2,3.714
18.1,10.2,1.4,5.283
22.3,8.3,1.2,9.101
6.7,4.5,0.9,10.914
12.8,3.9,0.8,8.947
2.9,7.4,1.2,8.947
7.1,8.4,1.3,7.482
5.7,7.8,1.2,7.366
5,7.2,1.2,6.363
0.2,1.8,0.7,5.592
34.7,0.3,0.5,6.44
24.2,9,1.5,17.046
14.1,8,1.4,17.393
12.6,9.3,1.5,15.156
7.1,9.6,1.6,11.994
10.8,6.8,1.3,10.49
0.5,1.5,0.7,8.754
0.6,2.5,0.8,7.096
3.5,6.2,1.3,6.17
5,5.4,1.2,5.476
0.8,3.6,1,4.705
0,4.7,1.1,4.126
0,7.4,1.4,3.675
0,10.4,1.8,3.386
0.6,9,1.7,3.185
10.8,6.7,1.4,3.374
2.6,5,1.2,3.116
10.2,8.3,1.6,2.939
0.3,6.2,1.4,3.606
1.6,5.6,1.3,2.888
12.5,5.6,1.3,3.243
8.5,6,1.4,5.438
3.3,4.9,1.3,4.705
0,5,1.3,4.281
0.1,1.1,0.8,3.856
8.9,-0.6,0.6,3.652
20.3,2,0.9,5.476
8.2,2.9,1.1,7.212
0.5,3,1.1,6.363
7.5,2.7,1.1,5.9
0.4,0.6,0.8,5.36
0.6,0.1,0.7,4.473
11.5,0.5,0.8,4.242
0.3,1.6,0.9,4.165
0,4.4,1.3,3.694
1.4,7.9,1.8,3.421
7.3,7.5,1.8,3.856
1.5,6.4,1.7,3.425
2.7,8.1,1.9,3.178
7.8,9,2.1,3.332
13.6,10.2,2.3,3.671
0,12.3,2.6,4.358
0,12,2.5,3.613
0,14.7,2.9,3.309
0.2,13.3,2.8,3.058
20.2,11.4,2.5,2.842
20.8,8.1,2,6.479
0.8,5.3,1.6,5.746
0,7,1.9,4.782
0,9,2.2,4.242
0,13.7,2.9,3.841
0,14.6,3.1,3.428
0,14.6,3.1,3.043
0,14.6,3.1,2.761
2.4,15.7,3.3,2.545
9.9,13.4,2.9,2.757
10,10.5,2.5,2.742
19.9,12.1,2.8,2.549
7.9,11.7,2.7,4.628
1.3,7.4,2,3.374
0,10.2,2.5,2.811
0,12.6,2.9,2.534
0,15.4,3.4,2.352
0,13.1,3,2.179
0,15.4,3.4,2.032
1.6,16.1,3.5,2.106
0,16,3.5,1.921
0,16.6,3.6,1.774
0,18.1,3.9,1.678
0,19.4,4.1,1.566
0,19.6,4.2,1.5
4.3,19.5,4.2,1.431
0,15.1,3.4,1.477
0.3,11.6,2.8,1.319
10.1,9.8,2.5,1.496
6,6,1.8,1.562
0,8.4,2.3,1.415
2,12.9,3.1,1.238
2.5,12.8,3.1,1.292
0.2,13.3,3.1,1.246
13.8,10.7,2.7,1.635
4.6,9.2,2.5,1.6
0.6,10.5,2.7,1.319
0.2,8.7,2.4,1.196
0,12,3,1.068
6.1,14,3.3,1.007
0,14,3.3,0.987
16.5,15.1,3.5,1.153
7.1,14.9,3.5,1.716
13.2,11.9,2.9,2.082
10.2,10,2.6,2.599
0.1,11.3,2.8,2.206
0,13.2,3.2,1.643
0,16.2,3.7,1.373
0,13.2,3.2,1.253
0,14.3,3.4,1.192
0,17.4,3.9,1.115
0,19.2,4.2,1.03
0.5,21,4.5,0.987
2.5,18.5,4.1,0.964
0.2,16,3.7,0.976
0,17.2,3.9,0.902
2.3,19.1,4.2,0.891
0,16.7,3.8,0.899
0,17.8,3.9,0.798
0,17.8,3.9,0.81
0,18.4,4,0.775
2.2,20.1,4.3,0.744
19.8,21.1,4.5,0.906
12.1,15.2,3.5,1.276
1.1,15.1,3.4,1.118
0.1,16.2,3.6,0.864
1.1,18.6,4,0.787
0.4,14.8,3.4,0.74
8.6,14.3,3.3,0.779
5.7,15.6,3.5,1.111
8.2,16.8,3.7,1.01
14,11.1,2.7,1.319
3.4,11.5,2.8,1.658
2.6,13.8,3.2,1.23
1.5,14.2,3.2,1.018
1.6,13.8,3.1,0.895
1.7,12.1,2.9,0.875
0,14.5,3.2,0.845
0,17.8,3.7,0.794
6.3,18.9,3.9,0.875
2.4,18.5,3.9,0.906
0,20.6,4.2,0.806
0,20.2,4.1,0.725
2.1,19.9,4,0.71
1.3,19,3.8,0.91
0,19.9,4,0.798
0,19.9,4,0.659
0,21.9,4.3,0.613
0,20.2,4,0.59
0.8,21.6,4.2,0.575
2.6,17.5,3.5,0.598
3.1,15.2,3.2,0.629
1.8,14.2,3,0.586
1.2,15.3,3.1,0.594
9.9,16.8,3.4,0.675
3.3,15.9,3.2,0.875
1.4,15.5,3.1,0.632
1,12.5,2.7,0.582
0,11.7,2.5,0.575
0,13.9,2.8,0.521
0,17,3.2,0.501
0,19.6,3.6,0.494
0,22.1,3.9,0.482
1.5,19.5,3.6,0.474
1.1,17.9,3.3,0.494
10.1,19.2,3.5,0.521
6.2,18,3.3,0.609
8.7,16.3,3,0.602
0,17,3.1,0.532
0,17.7,3.1,0.474
0,18.2,3.2,0.463
0,19.4,3.3,0.463
0,20.2,3.4,0.455
0,21.2,3.5,0.44
0,20.9,3.5,0.432
0,15.1,2.7,0.409
0.7,14.6,2.5,0.39
11.8,15.1,2.6,0.447
7.1,13.3,2.4,0.632
1.2,12,2.2,0.59
0,12,2.1,0.509
5.5,13.5,2.3,0.467
17.3,10.5,1.9,0.675
3,9.6,1.8,0.918
5,9.5,1.8,0.667
0.7,11.6,2,0.698
38.1,11.7,2,2.414
3,7.2,1.5,2.387
4.8,7.4,1.5,1.219
3.1,8.6,1.6,1.188
0.5,10.9,1.8,1.088
11.1,12,1.9,1.095
4.5,9.6,1.6,1.485
9.5,10,1.7,1.242
16.2,7.6,1.4,2.26
1.9,6.7,1.3,2.815
0.1,5.6,1.1,1.936
15.9,7.7,1.4,1.701
33.1,10.6,1.6,5.939
0.4,9.2,1.5,5.052
0.1,6.8,1.2,3.351
0.3,8.1,1.3,2.626
0.1,8.7,1.4,2.175
0.9,7,1.2,1.816
1,9.7,1.4,1.593
0.1,11.8,1.6,1.481
0.1,10.6,1.5,1.354
5.1,12.2,1.6,1.257
1.1,12.5,1.6,1.369
5.4,15.4,1.9,1.388
0,19.3,2.2,1.261
18.1,15.2,1.8,1.762
0.1,10.4,1.4,2.179
0,10.6,1.3,1.481
18.4,14.8,1.7,1.315
2.2,12.7,1.5,3.324
4.1,10,1.3,2.333
0.3,9.7,1.2,1.967
0.1,10,1.2,1.701
0.1,10.1,1.2,1.485
0,11.5,1.3,1.373
0,13.9,1.4,1.3
0.1,13.4,1.4,1.242
0,13.8,1.4,1.18
0.2,11.9,1.2,1.122
0.1,10.9,1.1,1.057
0,12.1,1.2,1.03
0.1,12.4,1.2,0.983
0.9,11.3,1.1,0.945
2.2,11.8,1.2,0.918
0.1,10.3,1,0.941
11.1,9.1,0.9,0.98
10.3,10.4,1,1.242
4.4,10.4,1,1.786
0.2,9.2,0.9,1.334
0,11.9,1.1,1.138
0.1,12,1.1,1.007
0,12.4,1.1,0.96
0,13.1,1.1,0.899
9.4,12.8,1,1.007
0,3.5,0.5,1.026
0,4.2,0.5,0.845
0,4.1,0.5,0.814
0,5.1,0.6,0.771
0,4.1,0.5,0.779
18.2,4.8,0.5,0.852
28.2,8.3,0.7,3.467
28.5,5.1,0.5,12.379
2.7,-0.7,0.2,8.099
0,-2.3,0.1,4.666
0.7,-1.5,0.2,3.54
4.2,1.5,0.3,2.915
2.1,1.3,0.3,2.942
0.2,-0.5,0.2,2.43
0,-1.8,0.1,2.071
0,-0,0.2,1.859
0,-0.4,0.2,1.751
0,-2.1,0.1,1.604
0,-1.5,0.1,1.489
0,1.9,0.3,1.45
0,1.1,0.3,1.357
13.9,1.6,0.3,1.72
2.1,-0.4,0.2,2.025
2.2,0.8,0.2,1.654
1.9,4.1,0.4,1.681
3.9,5.2,0.4,1.843
4.9,3,0.3,1.847
7.8,2,0.3,2.622
12.2,3.8,0.4,2.754
16.2,7.9,0.5,7.327
2,8.5,0.5,9.487
0,7.3,0.5,8.369
1.1,6.7,0.4,5.978
11.1,6.6,0.4,4.204
4,6.8,0.4,4.435
0.1,4.8,0.4,3.791
0,0.6,0.2,3.324
0,-0.7,0.2,2.993
0,-1.9,0.1,2.711
0,-2.4,0.1,2.457
0,0.8,0.2,2.318
0.2,-0,0.2,2.198
0,-4.1,0,2.048
0,-10.4,0,1.732
0,-6.6,0,2.136
0,-4.3,0,1.543
0,-2.7,0.1,1.446
0,-3.1,0.1,1.431
0.6,-1.7,0.1,1.377
0.5,-3.1,0.1,1.346
5.7,-4.1,0,1.257
3.5,-2.1,0.1,1.323
0.4,-8.1,0,1.269
4,-7.3,0,1.138
17.1,-0.3,0.2,1.327
0.8,-2.5,0.1,1.384
9.5,-2.3,0.1,1.23
28.2,3.5,0.3,4.011
52.5,4.8,0.4,30.235
2.1,-2.2,0.1,24.681
0,-4.5,0,9.988
0,-6.9,0,6.44
0,-5.9,0,4.898
0,-6,0,4.126
0,-7.6,0,3.255
0,-5,0,2.734
0,-3.7,0,2.457
0,-1.8,0.1,2.241
0,-3.7,0,2.052
0,-3.3,0,1.882
0,-3.1,0.1,1.743
0.6,1.3,0.2,1.631
0,-0.3,0.2,1.55
0,-1.2,0.1,1.469
0,-4.9,0,1.4
0.2,-4.5,0,1.338
0.1,-2.2,0.1,1.288
0,-0.8,0.2,1.257
0.3,-0.7,0.2,1.33
8.2,2.7,0.3,1.508
4,3.9,0.4,2.082
0.8,4.9,0.4,2.946
0.1,5.7,0.5,2.541
3.6,5.6,0.5,2.541
7.4,6.6,0.5,3.444
5.5,4.5,0.4,4.242
9.8,7.5,0.6,4.319
23.9,8.3,0.6,11.646
1.5,8.7,0.7,12.842
0,4.7,0.5,8.716
0,9,0.7,6.556
1.2,8,0.7,5.283
0.2,5.9,0.6,4.435
0,7.6,0.6,3.822
0,10.8,0.8,3.32
0,6.8,0.6,2.896
8.2,9.8,0.8,2.796
0.1,4.2,0.5,2.981
3.3,2.9,0.4,2.572
6.4,4.8,0.6,2.634
21.3,7.3,0.7,3.745
10,4.5,0.6,6.826
0.8,6.9,0.7,5.129
1.3,9.2,0.9,4.396
15.6,8.1,0.8,4.088
5.5,2.3,0.5,4.358
0,-0.3,0.3,4.011
0,-0.8,0.3,3.525
0.2,0,0.3,3.135
2.1,0.9,0.4,2.869
23.5,1.3,0.4,3.131
30.1,3.1,0.6,8.523
0.4,-2.1,0.2,8.831
11,0.8,0.4,6.286
17.1,2.9,0.6,7.096
16.5,0,0.4,7.404
18.8,5,0.8,12.688
10.5,7.3,0.9,12.958
10.4,5.1,0.8,11.801
1.5,3.2,0.6,9.255
1.7,3.5,0.7,7.25
4.8,0.3,0.4,5.939
0,-0.8,0.3,4.936
0,-0.2,0.4,4.281
0,1,0.5,3.768
1.3,3.9,0.7,3.401
1.4,6.6,1,3.178
0,4.5,0.8,2.873
0,5.6,0.9,2.588
0,3.4,0.7,2.368
0,8.5,1.2,2.19
0,10.5,1.4,2.063
0,10.9,1.5,1.99
4.2,4.5,0.9,1.963
0.1,5,0.9,1.867
0,6.1,1.1,1.72
0,9.3,1.4,1.635
29.7,10.1,1.5,1.762
50,9.3,1.4,9.834
13.6,10.6,1.6,22.29
9.1,9.5,1.5,16.66
6.8,6.3,1.2,10.412
0,1.9,0.7,8.33
0,0.6,0.6,6.325
0,-0.9,0.5,5.206
0,-0.5,0.5,4.512
0,0.4,0.6,4.049
0,2.5,0.8,3.59
0,4.3,1,3.212
0,4.8,1.1,2.927
0,5.5,1.2,2.711
0,6.8,1.4,2.53
0,9.3,1.7,2.422
0,9.5,1.7,2.333
0,8.5,1.6,2.175
0,6,1.3,2.025
0,3.4,1,1.89
0,3.9,1.1,1.759
0,4.8,1.2,1.647
0,5.3,1.3,1.57
0,4.2,1.2,1.496
0,5.4,1.3,1.435
0.1,8.7,1.8,1.442
11,5.6,1.4,1.477
2.8,3,1.1,1.554
4.3,2.2,1,1.384
5.6,3.1,1.1,1.423
0.7,4.7,1.3,1.381
1.7,5.3,1.4,1.257
2.8,3.9,1.2,1.269
0.5,4.7,1.4,1.211
0,8.3,1.9,1.107
0,9.9,2.1,1.057
0,11.3,2.3,1.007
0,11.3,2.3,0.976
0,13,2.6,0.976
11.5,9.6,2.1,1.111
1.3,6.5,1.7,1.311
1.6,9.4,2.1,1.034
4.2,8,1.9,1.014
1.7,11.3,2.4,0.941
9.9,8.3,2,1.088
12.3,6.8,1.8,1.234
14.1,5.4,1.6,2.187
24.7,5,1.5,2.684
0.9,4.3,1.4,3.529
0.1,5.9,1.7,2.646
0,10.7,2.4,2.306
0,14.2,3,2.044
1.6,15.1,3.1,1.855
9.4,12.7,2.8,1.851
6.7,11.8,2.7,1.975
0.1,10.6,2.5,1.851
0.8,13.2,2.9,1.597
0,11.7,2.7,1.396
0,13.4,3,1.28
0,16,3.4,1.215
0,20.1,4.1,1.169
3,12.6,2.9,1.172
0,11.6,2.7,1.138
0,13.2,3,1.057
0,16.2,3.5,0.999
2.1,15.7,3.4,0.976
11.8,9.6,2.5,1.292
0.9,13.1,3,1.18
3.4,8.6,2.3,1.076
1,9.4,2.4,0.972
4.2,8.8,2.3,0.914
0.9,10.6,2.6,0.883
0.4,10.1,2.5,0.872
0,10.7,2.7,0.818
0,13.6,3.2,0.779
0,15.5,3.5,0.767
0,16.3,3.6,0.729
3.2,16.2,3.6,0.717
3.7,16.7,3.7,0.841
18.1,13.5,3.2,1.211
24.3,13,3.1,1.153
1.8,11.3,2.8,1.496
0.2,12.4,3,0.972
7.1,12.8,3.1,1.049
0.5,10.5,2.7,1.284
0.2,11.4,2.8,0.987
0,16.6,3.7,0.875
0,18.2,4,0.821
0,21,4.5,0.791
2.2,21.9,4.7,0.775
0,20.1,4.4,0.764
0,23.5,4.9,0.71
0,25.4,5.3,0.686
1.7,23.1,4.9,0.659
3.3,21.1,4.6,0.702
1.3,19.3,4.2,0.69
0,21.6,4.7,0.636
16.7,20,4.4,0.74
0,16.9,3.8,1.388
0,16.1,3.7,0.713
0,17.4,3.9,0.659
0,17.6,4,0.602
0,12.7,3.1,0.586
0,11.3,2.8,0.555
0,14.2,3.3,0.559
3.3,16.4,3.7,0.536
1.5,13.3,3.1,0.625
7.6,14,3.3,0.613
0.1,11.9,2.9,0.737
2,15.2,3.5,0.575
0.5,14.5,3.4,0.567
0,16.1,3.6,0.563
0.5,19.5,4.2,0.544
3,19.5,4.2,0.509
13.5,13.4,3.2,0.814
0,14.7,3.4,0.621
3.7,16.6,3.7,0.532
1.4,15.7,3.5,0.582
4.7,15,3.4,0.567
4.3,16.2,3.6,0.686
38,15.2,3.4,0.848
6.8,14.8,3.3,2.464
0.3,14.6,3.3,1.111
0,14.4,3.2,0.794
0,17.1,3.7,0.683
0,16.8,3.6,0.625
0,13.9,3.1,0.575
0,16.8,3.6,0.551
2.9,16,3.5,0.594
0.4,14.4,3.2,0.578
0.1,14.9,3.2,0.544
0,17.7,3.7,0.551
0,19,3.9,0.524
0,20.8,4.1,0.49
0.9,21.7,4.3,0.536
11.5,17.8,3.6,0.594
8.7,14.4,3.1,0.945
1.4,15,3.1,0.74
0.6,15,3.1,0.563
7.9,14.9,3.1,0.54
1.4,15.3,3.2,0.513
11.9,14.1,3,0.501
0.5,14.5,3,1.049
1.4,13.7,2.8,0.686
13.7,13.9,2.9,0.694
17.3,11.7,2.5,0.883
0.6,14,2.9,1.539
2.8,14.6,2.9,1.007
0.1,15.1,3,0.875
0,16.1,3.1,0.683
0,17.3,3.2,0.64
0,18,3.3,0.605
0,18.5,3.4,0.563
0,18.9,3.4,0.551
3.1,20.3,3.6,0.544
20.2,17.1,3.1,0.879
0.3,14.7,2.8,1.091
0,15.8,2.9,0.694
0.6,15.9,2.9,0.59
0.6,16.5,2.9,0.598
0.1,16.7,2.9,0.548
3.9,17.4,3,0.536
8,16.6,2.9,0.555
3.5,16,2.8,0.675
0.1,17.3,2.9,0.571
0,17.5,2.9,0.524
4.8,16.8,2.8,0.513
0,13.1,2.3,0.575
0,13.7,2.4,0.505
8.1,13.9,2.4,0.59
0.5,14.8,2.5,0.756
0,13.7,2.3,0.544
0,14.4,2.4,0.494
0.2,14.3,2.3,0.478
0.3,14.9,2.4,0.482
2.9,14.4,2.3,0.474
18.1,11,1.9,0.524
4.3,11,1.9,0.964
0.1,13,2.1,0.64
0,11.1,1.8,0.509
0,11.1,1.8,0.455
0,11.2,1.8,0.467
0,9.1,1.5,0.432
0,8.9,1.5,0.416
0,11.6,1.8,0.413
9.3,13.6,2,0.482
0.1,14.1,2,0.528
0,11.6,1.7,0.455
13.5,9.3,1.5,0.482
7.4,7,1.2,0.779
2.2,4.7,1,0.71
0.2,5.8,1.1,0.563
10.3,7.5,1.2,0.771
1.3,8.4,1.3,0.814
0,6.6,1.1,0.613
0,5.8,1,0.524
0.2,6.6,1.1,0.49
0.1,8.6,1.2,0.482
0,10.3,1.4,0.463
1,12.5,1.6,0.447
8.5,8.6,1.2,0.544
18.3,8.2,1.1,0.528
13.4,9.2,1.2,2.322
0.1,6.5,1,1.627
0.2,5.1,0.8,0.96
0,6,0.9,0.798
0,7,0.9,0.717
0.4,6.3,0.9,0.694
1.8,6.9,0.9,0.71
0.2,7.3,1,0.679
0.5,9.8,1.1,0.629
7.7,11.7,1.3,0.636
14.7,13.2,1.4,1.508
12.1,8.6,1,1.392
9.1,5.2,0.7,2.013
0.3,3.3,0.6,1.897
0.2,4,0.6,1.408
11.2,11.7,1.1,1.427
3.8,12.1,1.2,2.295
8.7,8.5,0.9,2.256
10.7,6.1,0.7,2.009
15.4,11,1,3.934
0.7,10.1,1,3.818
3.8,11.2,1,2.946
0.4,6.4,0.7,2.376
0,9.1,0.8,1.998
0.6,12.1,1,1.805
0.3,10.3,0.9,1.631
13.8,9.6,0.8,1.462
24.6,10.6,0.9,4.743
16.3,9.9,0.8,8.484
6.2,6.2,0.6,7.52
1.6,5.5,0.6,5.862
2,2.1,0.4,4.666
11,2.6,0.4,4.821
10.5,3.1,0.4,4.281
12.2,5.7,0.6,9.217
16.2,4.8,0.5,7.983
8.3,9,0.7,11.955
0.1,7.3,0.6,9.101
5.6,6.3,0.5,6.98
20.3,4.7,0.5,6.209
15.4,7.3,0.6,7.52
12.8,7.9,0.6,10.605
0.2,6.3,0.5,10.22
1.4,5.5,0.5,7.559
0.1,5,0.4,5.9
0.1,4.6,0.4,4.743
4,7.1,0.5,4.049
0.5,5.1,0.4,3.895
8.5,4.8,0.4,3.32
1.1,5.8,0.4,3.158
3.7,5.3,0.4,2.834
0.1,6.1,0.5,2.565
0.2,5.2,0.4,2.341
9.2,9.3,0.6,2.279
1.5,5.6,0.4,2.634
1.3,4.6,0.4,2.237
6.8,3.4,0.3,2.136
2.1,3.9,0.3,2.757
2,2.6,0.3,2.329
0.1,2.1,0.3,2.14
1.2,1.9,0.3,2.044
0,-0.1,0.2,1.87
0.2,-1.3,0.1,1.705
0,-1.9,0.1,1.566
0,-5.2,0,1.435
0,-4.5,0,1.489
0,-5.4,0,1.485
0,-2.1,0.1,1.427
0,1.7,0.2,1.442
1.3,0.4,0.2,1.415
10.6,3.3,0.3,1.577
11.2,4.7,0.3,2.553
0,2.5,0.3,3.031
0,-1.4,0.1,2.283
0,-3.1,0.1,1.975
5.5,2.8,0.3,1.936
10.6,6.9,0.4,3.228
19.8,8.4,0.5,6.44
0.2,7.3,0.4,7.019
2.5,7.4,0.4,4.975
3.4,6.2,0.4,4.242
3.5,6.2,0.4,3.853
0.4,9.3,0.5,3.382
7.3,7,0.4,3.135
14.3,6.1,0.4,3.575
2.8,8.8,0.5,4.358
9.6,5.8,0.4,4.551
12.7,5.9,0.4,4.743
